eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
1.1092033386230469,0.0094,0.3273560876209883,0.05027799064324817,0.046489156114364806,0.05027799064324817,0.050278011588374985,0.027302257842413535,0.027302257842413535,0.027302257842413535,0.6735059554574373,103.6943,94.653,2.961,0
0.4179035723209381,0.0094,0.8402445236882323,0.013798039772045348,0.017868788355901662,0.05803587682106914,0.013446231521153654,0.354903400519094,0.35245196642256177,0.35062158504615804,0.2331748324835747,106.5915,92.081,2.88,1.0
0.3932022452354431,0.0094,0.8474783494651045,0.03154910869034829,0.023465047614377874,0.15890357127556431,0.03113446912167939,0.38259338355604017,0.3659025885146067,0.365805225791136,0.22098970720714797,106.7022,91.985,2.877,2.0
0.4028472900390625,0.0094,0.8499235863474274,0.02800323227444173,0.025714814376309306,0.138550261259079,0.028234100189976595,0.382771030623116,0.3638221309431585,0.3638221309431585,0.22102032542761862,106.5694,92.1,2.881,3.0
0.3806646168231964,0.0094,0.8552215995924605,0.027597127920865917,0.021084255320449382,0.07282514337633472,0.02920774144902865,0.39233365069942006,0.36859622887063864,0.36859622887063864,0.21259580600125122,107.2875,91.483,2.861,4.0
0.41741475462913513,0.0094,0.844727457972491,0.025170436314764073,0.026536042296980318,0.046752906559877516,0.0254315014645814,0.377185280771672,0.3586120900566804,0.3585804664465178,0.22940411536851132,107.2027,91.556,2.864,5.0
0.4180562496185303,0.0094,0.8504330106979113,0.043731019424651296,0.04791990571849378,0.24077404233125543,0.04347655593407624,0.4024932778622962,0.37675775422371627,0.37498038753849433,0.2273390820749946,106.6214,92.055,2.879,6.0
0.38296642899513245,0.0094,0.8592969943963321,0.03426606211805608,0.026050149446922962,0.08916970564686377,0.032838249315853586,0.4013450992235845,0.37347824494873944,0.37347824494873944,0.2105866956156508,106.8909,91.823,2.872,7.0
0.3890601098537445,0.0094,0.8582781456953642,0.04263491691282312,0.029094373546749486,0.17848621606826787,0.042639109199288795,0.4079060119586182,0.3779886858727252,0.3779886858727252,0.21199427456439296,107.2534,91.512,2.862,8.0
0.3900187611579895,0.0094,0.8572592969943963,0.027043754818848763,0.02841493090841459,0.0677750793991575,0.027219911715963694,0.3966937174845851,0.3702867509431584,0.36960288556196186,0.21189634981228261,107.0418,91.693,2.868,9.0
0.3806805908679962,0.0094,0.8553234844625573,0.022995999699882634,0.029037290850885446,0.23128544432776316,0.025322093006547954,0.3821455865791664,0.36466640811315476,0.36466640811315476,0.21066726391344184,106.5192,92.143,2.882,10.0
0.38437655568122864,0.0094,0.8562404482934284,0.046932052117613456,0.03181000571343071,0.1364343307583208,0.04722349087437742,0.4128614609552725,0.3782483932056467,0.3782800351041022,0.21229946205441474,106.5319,92.132,2.882,11.0
0.3864838778972626,0.0094,0.8606214977075904,0.03992812028358743,0.029339026648372193,0.10634016718607231,0.03986719695512456,0.40796095408483113,0.3782555809833133,0.3782555809833133,0.20991086129992337,106.4449,92.207,2.884,12.0
0.39583098888397217,0.0094,0.8565461029037188,0.03368374776670169,0.03909095839977941,0.17911815974447465,0.03267469310177508,0.39712070845131087,0.3711457710513884,0.3711457710513884,0.21553286997219467,106.4859,92.172,2.883,13.0
0.3604700565338135,0.0094,0.8645950076413652,0.021871212120269934,0.0190995047186794,0.07427812143753132,0.023543247840140957,0.3925336812571335,0.36906547307219156,0.36906547307219156,0.19938589145252295,106.3727,92.27,2.886,14.0
0.3768700957298279,0.0094,0.8604177279673968,0.03777126522010765,0.030728114399939426,0.1156728451330209,0.03655362949040975,0.40533096600364654,0.37486177751506683,0.374683375927604,0.20792925022316447,107.2638,91.503,2.862,15.0
0.3695225715637207,0.0094,0.8619460010188487,0.035166793770165794,0.02576236426305247,0.11959536574860086,0.03528475853113027,0.4039346006548502,0.38125834186498936,0.3757492959221022,0.20498921080991772,107.0777,91.662,2.867,16.0
0.37436723709106445,0.0094,0.8621497707590423,0.03757105205840019,0.027980267980649478,0.11584620277273805,0.03898713205520195,0.40533985057428756,0.3791828030078982,0.37584087585356346,0.20632731222899722,106.8599,91.849,2.873,17.0
0.37586233019828796,0.0094,0.8609271523178808,0.032404527856085386,0.03210417354366516,0.10202122807502745,0.03188480240194636,0.39998871223467297,0.38071373304603007,0.3736557494308107,0.20542517238387484,106.9356,91.784,2.871,18.0
0.36419087648391724,0.0094,0.8626591951095263,0.035905202486900045,0.027247647185268883,0.08806675678086084,0.03590517836569281,0.40571450146701304,0.3810135403795727,0.37663739021645476,0.2006597451204171,106.9269,91.792,2.871,19.0
0.35791847109794617,0.0094,0.8642893530310749,0.03277653390451528,0.022669605265573448,0.28429154555002845,0.03219504146872283,0.40378152881164575,0.3742322791521693,0.3741520990325794,0.19728945307523443,107.0036,91.726,2.869,20.0
0.36493730545043945,0.0094,0.8676515537442689,0.03314504245684211,0.026507511431290254,0.08672675615027825,0.034075727726328574,0.40673259254223487,0.37918909102876336,0.378949130910385,0.20034187260485764,106.9855,91.741,2.87,21.0
0.3628734052181244,0.0094,0.8639836984207845,0.042029738748067466,0.02911266184183105,0.1189792597314514,0.04202969308659792,0.4182942910135225,0.38808570107577367,0.3822525272589625,0.19958332015727565,106.724,91.966,2.877,22.0
0.36685821413993835,0.0094,0.8659195109526235,0.04019761844611691,0.032598138496369534,0.10446086758274142,0.04057512367129992,0.41691173760057,0.38601079198582133,0.3808176846339436,0.20182738362880284,106.8837,91.829,2.872,23.0
0.3550752103328705,0.0094,0.8688741721854305,0.03285553130457372,0.024791768921919054,0.09183770587178397,0.03332250740111512,0.4107597471731145,0.38105062539540613,0.3804821725424248,0.19495872811110815,107.2119,91.548,2.863,24.0
0.3546501696109772,0.0094,0.8687722873153336,0.03865057518150636,0.026102053126838012,0.08977996790704645,0.0391652739114805,0.4145881239594982,0.38797418174554493,0.3808620719927684,0.19407286985899905,107.1071,91.637,2.866,25.0
0.3587047755718231,0.0094,0.8684666327050433,0.0401697506239022,0.02797170466112248,0.09744603649248296,0.04047240057103314,0.4204531701798158,0.388306184684502,0.3813194622596105,0.1965374991709043,107.2647,91.503,2.862,26.0
0.36841413378715515,0.0094,0.8679572083545594,0.04519769245121957,0.03548747177444061,0.25099846720695496,0.04488657730547556,0.4290782317876251,0.3944493954045768,0.3840651217612108,0.1994716821054168,107.1858,91.57,2.864,27.0
0.35355865955352783,0.0094,0.8688741721854305,0.03698028334840123,0.026437427870338405,0.14324417168443854,0.03728740613677947,0.41272328986875617,0.3871632232874285,0.38105917134467565,0.19358149402113753,107.1277,91.62,2.866,28.0
0.3491074740886688,0.0094,0.8718288334182374,0.04063184036020718,0.027442308550387103,0.1045100263797254,0.040811482243433464,0.4309002726765752,0.39904985575563623,0.3840813248856178,0.19105869009962304,106.7942,91.906,2.875,29.0
0.3543948829174042,0.0094,0.8719307182883341,0.042707662429362594,0.02922500558349318,0.25668042196946983,0.04289490844422438,0.43237573505997995,0.39989847346346347,0.38489787640803774,0.19278772607340172,106.9332,91.786,2.871,30.0
