eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6949799060821533,0.0123,0.5091743119266054,0.03332737607693459,0.03332737607693456,0.03332737607693459,0.04922438645308169,0.04444170900441093,0.04444170900441093,0.04444170900441093,0.5018249541884949,4.5916,189.91,23.739,0
0.21382032334804535,0.0123,0.9243119266055045,0.03776231613181049,0.04345745843815951,0.24741106255109924,0.03805870227857467,0.45780474554580164,0.47883344060739225,0.47883344060739225,0.11839616186103862,4.2239,206.444,25.806,1.0
0.25208571553230286,0.0123,0.9357798165137615,0.051627576077749954,0.05286735067450563,0.6069853816713606,0.051333795310160434,0.4812846819511535,0.4909321713180075,0.49576113623260665,0.11072454393291654,4.2851,203.495,25.437,2.0
0.25835487246513367,0.0123,0.9288990825688074,0.05592025611378728,0.05727651370304782,0.322689950466156,0.055555164882349316,0.4721276726861359,0.48457950778677616,0.4938259787624969,0.1253218645863469,4.2987,202.852,25.357,3.0
0.20912614464759827,0.0123,0.9438073394495413,0.04091733400154547,0.04201022151205046,0.2706022262573242,0.0391389994172875,0.45535025004585744,0.4903126507575641,0.4903126507575641,0.09780704088931298,4.2297,206.164,25.77,4.0
0.2999586760997772,0.0123,0.9392201834862385,0.055028560238147,0.056829247404735744,0.41439000765482586,0.05449342563611651,0.4638486127314205,0.46159001220548207,0.4956335758243275,0.11379145432497673,4.2847,203.514,25.439,5.0
0.29776784777641296,0.0123,0.9426605504587156,0.053752555281197226,0.05475024700377332,0.5390256643295288,0.0488257367813259,0.47659602933990186,0.4628083898458236,0.5004284772682669,0.10802686146785719,4.5023,193.678,24.21,6.0
0.2770676910877228,0.0123,0.9495412844036697,0.04733835557185177,0.04733836647791151,0.5311776995658875,0.04251269312626726,0.47310914406098137,0.4904621873302101,0.5008688925446648,0.09746861809766658,4.3048,202.566,25.321,7.0
0.34505322575569153,0.0123,0.9346330275229358,0.060456656739799296,0.06193275785275493,0.5259153644243877,0.06043498272742699,0.47155691926090865,0.4641779614317228,0.5015339480906823,0.124303307110005,4.2522,205.072,25.634,8.0
0.38866761326789856,0.0123,0.9369266055045872,0.05828358253481194,0.05828359596075604,0.7403041124343872,0.058339511582610803,0.47098657995396626,0.4854864062159566,0.47235482137596446,0.11572383864655023,4.2612,204.635,25.579,9.0
0.4160778820514679,0.0123,0.9380733944954128,0.058134647137528195,0.05883395790869805,0.878921389579773,0.058158766580831016,0.46832420222683013,0.48415281648751557,0.4664214938032728,0.11735399012870336,4.5423,191.973,23.997,10.0
