eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6942897439002991,0.0152,0.5091743119266054,0.03209123534893776,0.03209125025009893,0.03209123534893776,0.06027757068839641,0.047927139104779706,0.047927139104779706,0.047927139104779706,0.5011393347763338,1.2547711480959123e-10,0.017037173733115196,9.7243,89.672,2.879,0
0.311066597700119,0.0152,0.8727064220183486,0.02714396254458559,0.05313862866183762,0.1033616600098548,0.030672800650290412,0.40306017664474764,0.40306017664474764,0.40306017664474764,0.19003695058590703,1.1705243718740377e-10,0.01679183542728424,9.7441,89.49,2.874,1.0
0.2731228470802307,0.0152,0.9036697247706422,0.04231806680423401,0.05858803521190267,0.1600072979927063,0.04481390453533293,0.4422419955011463,0.4597404521816291,0.4597404521816291,0.15018451501983965,1.0335554634366417e-10,0.016699953004717827,9.794,89.034,2.859,2.0
0.21172620356082916,0.0152,0.9139908256880734,0.02382697322226444,0.024531772913445427,0.14984506368637085,0.02446842911319995,0.4286350155607086,0.4446908483389069,0.4446908483389069,0.12139565686667964,1.092388401957578e-10,0.01731560006737709,9.7438,89.493,2.874,3.0
0.21624036133289337,0.0152,0.9208715596330275,0.03172191943323942,0.0317219268768778,0.11944936286835439,0.029772636335377307,0.44655549989905224,0.4624686938947614,0.4624686938947614,0.12137429649069707,1.372508079411361e-10,0.019211554899811745,9.815,88.844,2.853,4.0
0.20420926809310913,0.0152,0.9208715596330275,0.031361018572378566,0.03315196333051479,0.2726279807090759,0.032334461876558605,0.44660466579275,0.46024306141384214,0.46024306141384214,0.1123251257144882,1.613595229654763e-10,0.021934228017926216,9.754,89.399,2.871,5.0
0.19363532960414886,0.0152,0.9243119266055045,0.019400739615116687,0.021989265977460544,0.11394768081060269,0.02019293551598121,0.44752143863379285,0.46195310511366766,0.46195310511366766,0.10915808076884573,1.9034966658448838e-10,0.026571298018097878,9.7531,89.407,2.871,6.0
0.2260049730539322,0.0152,0.9162844036697247,0.03006498761680143,0.03806913590887476,0.16084435056237611,0.030039913678934795,0.43205975848077627,0.4606541674811107,0.4606541674811107,0.12833750711708028,2.2016403977698218e-10,0.029941556975245476,9.8329,88.682,2.848,7.0
0.19981293380260468,0.0152,0.9231651376146789,0.030440891486242308,0.03044088599656563,0.2576458874870749,0.031957728736991174,0.4519015039805908,0.4694767185047693,0.46964505406677587,0.10996517734066386,2.496231277238081e-10,0.03494822978973389,9.7709,89.245,2.866,8.0
0.2310314029455185,0.0152,0.926605504587156,0.04357630944033279,0.0452618515028174,0.2197472940791737,0.04226993810419641,0.4615836067205172,0.4773780128556166,0.47862252806139244,0.11992651588873328,2.5281110538344365e-10,0.037840697914361954,9.8702,88.347,2.837,9.0
0.23532634973526,0.0152,0.9185779816513762,0.037104537317512204,0.03881374398463218,0.14136937856674192,0.03426254144228927,0.44871407036217414,0.4537093404094547,0.47082670555825695,0.1253283272462375,3.1831368096923995e-10,0.042698439210653305,9.8799,88.26,2.834,10.0
0.2495134025812149,0.0152,0.926605504587156,0.03582543852405813,0.04654599755036928,0.07491532564163206,0.034586011064708794,0.4468748526129118,0.46225275977041397,0.47828109166558214,0.12170437028903247,3.3607724936324246e-10,0.04551258683204651,9.9179,87.922,2.823,11.0
0.21981321275234222,0.0152,0.9277522935779816,0.037994300280142224,0.03799428338817226,0.17409326290262161,0.03643739859171963,0.45202527372485407,0.4574362797130891,0.4832109439317852,0.1147765514798369,3.5576519508140336e-10,0.04933757707476616,9.7906,89.065,2.86,12.0
0.23346197605133057,0.0152,0.9243119266055045,0.04221878897979717,0.042391956930418306,0.17101324837783283,0.04299590784475345,0.46994894196623904,0.4770620025092729,0.48484188331589595,0.11754733394962096,4.072594206316893e-10,0.05536097288131714,9.7644,89.304,2.868,13.0
0.213065966963768,0.0152,0.9254587155963303,0.03709608986290225,0.03709605616707474,0.18942461843075964,0.038741331650029624,0.45019347899768736,0.4586198890081573,0.4797254635227087,0.11370009505816568,4.315931223519698e-10,0.05578744038939476,9.7666,89.284,2.867,14.0
0.2142045497894287,0.0152,0.9323394495412844,0.040678348426425134,0.04241029493544902,0.1943606734275818,0.03641431915377258,0.4734225128747557,0.46169550607904486,0.49024189390250644,0.10983152785039271,4.680107967836022e-10,0.06052355095744133,9.7502,89.434,2.872,15.0
0.23046153783798218,0.0152,0.926605504587156,0.04094984245683078,0.04309007498422861,0.4013212708865895,0.04097778562012068,0.462840596031193,0.46710335127574554,0.48353139936807565,0.11578562187015222,4.6216541704779956e-10,0.06138318404555321,9.7639,89.309,2.868,16.0
0.2201726734638214,0.0152,0.9346330275229358,0.042248350627925466,0.042248352836612435,0.2715536952018738,0.03302112522475215,0.46599869579247655,0.4632085802865805,0.4841114917843188,0.11057535192496097,5.214649267948346e-10,0.0653388500213623,9.7603,89.342,2.869,17.0
